,index,date,hits,keyword,geo,time,gprop,category
0,0,2019-01-06,56,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
1,1,2019-01-13,61,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
2,2,2019-01-20,55,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
3,3,2019-01-27,62,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
4,4,2019-02-03,65,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
5,5,2019-02-10,62,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
6,6,2019-02-17,59,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
7,7,2019-02-24,61,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
8,8,2019-03-03,56,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
9,9,2019-03-10,55,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
10,10,2019-03-17,62,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
11,11,2019-03-24,56,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
12,12,2019-03-31,53,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
13,13,2019-04-07,53,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
14,14,2019-04-14,58,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
15,15,2019-04-21,52,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
16,16,2019-04-28,54,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
17,17,2019-05-05,61,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
18,18,2019-05-12,64,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
19,19,2019-05-19,60,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
20,20,2019-05-26,65,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
21,21,2019-06-02,62,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
22,22,2019-06-09,63,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
23,23,2019-06-16,66,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
24,24,2019-06-23,64,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
25,25,2019-06-30,64,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
26,26,2019-07-07,64,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
27,27,2019-07-14,65,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
28,28,2019-07-21,59,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
29,29,2019-07-28,74,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
30,30,2019-08-04,65,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
31,31,2019-08-11,62,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
32,32,2019-08-18,66,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
33,33,2019-08-25,62,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
34,34,2019-09-01,66,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
35,35,2019-09-08,59,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
36,36,2019-09-15,62,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
37,37,2019-09-22,61,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
38,38,2019-09-29,66,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
39,39,2019-10-06,66,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
40,40,2019-10-13,63,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
41,41,2019-10-20,59,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
42,42,2019-10-27,63,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
43,43,2019-11-03,64,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
44,44,2019-11-10,66,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
45,45,2019-11-17,63,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
46,46,2019-11-24,70,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
47,47,2019-12-01,69,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
48,48,2019-12-08,70,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
49,49,2019-12-15,84,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
50,50,2019-12-22,100,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
51,51,2019-12-29,92,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
52,52,2020-01-05,75,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
53,53,2020-01-12,84,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
54,54,2020-01-19,68,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
55,55,2020-01-26,67,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
56,56,2020-02-02,72,Alcoholic Beverages,PH,2019-01-01 2020-02-02,web,277
57,0,2019-01-06,63,Apparel,PH,2019-01-01 2020-02-02,web,68
58,1,2019-01-13,63,Apparel,PH,2019-01-01 2020-02-02,web,68
59,2,2019-01-20,62,Apparel,PH,2019-01-01 2020-02-02,web,68
60,3,2019-01-27,63,Apparel,PH,2019-01-01 2020-02-02,web,68
61,4,2019-02-03,66,Apparel,PH,2019-01-01 2020-02-02,web,68
62,5,2019-02-10,65,Apparel,PH,2019-01-01 2020-02-02,web,68
63,6,2019-02-17,69,Apparel,PH,2019-01-01 2020-02-02,web,68
64,7,2019-02-24,67,Apparel,PH,2019-01-01 2020-02-02,web,68
65,8,2019-03-03,69,Apparel,PH,2019-01-01 2020-02-02,web,68
66,9,2019-03-10,64,Apparel,PH,2019-01-01 2020-02-02,web,68
67,10,2019-03-17,71,Apparel,PH,2019-01-01 2020-02-02,web,68
68,11,2019-03-24,68,Apparel,PH,2019-01-01 2020-02-02,web,68
69,12,2019-03-31,62,Apparel,PH,2019-01-01 2020-02-02,web,68
70,13,2019-04-07,58,Apparel,PH,2019-01-01 2020-02-02,web,68
71,14,2019-04-14,57,Apparel,PH,2019-01-01 2020-02-02,web,68
72,15,2019-04-21,59,Apparel,PH,2019-01-01 2020-02-02,web,68
73,16,2019-04-28,59,Apparel,PH,2019-01-01 2020-02-02,web,68
74,17,2019-05-05,60,Apparel,PH,2019-01-01 2020-02-02,web,68
75,18,2019-05-12,59,Apparel,PH,2019-01-01 2020-02-02,web,68
76,19,2019-05-19,65,Apparel,PH,2019-01-01 2020-02-02,web,68
77,20,2019-05-26,67,Apparel,PH,2019-01-01 2020-02-02,web,68
78,21,2019-06-02,65,Apparel,PH,2019-01-01 2020-02-02,web,68
79,22,2019-06-09,64,Apparel,PH,2019-01-01 2020-02-02,web,68
80,23,2019-06-16,64,Apparel,PH,2019-01-01 2020-02-02,web,68
81,24,2019-06-23,68,Apparel,PH,2019-01-01 2020-02-02,web,68
82,25,2019-06-30,69,Apparel,PH,2019-01-01 2020-02-02,web,68
83,26,2019-07-07,72,Apparel,PH,2019-01-01 2020-02-02,web,68
84,27,2019-07-14,73,Apparel,PH,2019-01-01 2020-02-02,web,68
85,28,2019-07-21,72,Apparel,PH,2019-01-01 2020-02-02,web,68
86,29,2019-07-28,73,Apparel,PH,2019-01-01 2020-02-02,web,68
87,30,2019-08-04,72,Apparel,PH,2019-01-01 2020-02-02,web,68
88,31,2019-08-11,70,Apparel,PH,2019-01-01 2020-02-02,web,68
89,32,2019-08-18,69,Apparel,PH,2019-01-01 2020-02-02,web,68
90,33,2019-08-25,70,Apparel,PH,2019-01-01 2020-02-02,web,68
91,34,2019-09-01,69,Apparel,PH,2019-01-01 2020-02-02,web,68
92,35,2019-09-08,70,Apparel,PH,2019-01-01 2020-02-02,web,68
93,36,2019-09-15,71,Apparel,PH,2019-01-01 2020-02-02,web,68
94,37,2019-09-22,69,Apparel,PH,2019-01-01 2020-02-02,web,68
95,38,2019-09-29,71,Apparel,PH,2019-01-01 2020-02-02,web,68
96,39,2019-10-06,76,Apparel,PH,2019-01-01 2020-02-02,web,68
97,40,2019-10-13,74,Apparel,PH,2019-01-01 2020-02-02,web,68
98,41,2019-10-20,77,Apparel,PH,2019-01-01 2020-02-02,web,68
99,42,2019-10-27,75,Apparel,PH,2019-01-01 2020-02-02,web,68
100,43,2019-11-03,76,Apparel,PH,2019-01-01 2020-02-02,web,68
101,44,2019-11-10,83,Apparel,PH,2019-01-01 2020-02-02,web,68
102,45,2019-11-17,84,Apparel,PH,2019-01-01 2020-02-02,web,68
103,46,2019-11-24,89,Apparel,PH,2019-01-01 2020-02-02,web,68
104,47,2019-12-01,93,Apparel,PH,2019-01-01 2020-02-02,web,68
105,48,2019-12-08,100,Apparel,PH,2019-01-01 2020-02-02,web,68
106,49,2019-12-15,93,Apparel,PH,2019-01-01 2020-02-02,web,68
107,50,2019-12-22,82,Apparel,PH,2019-01-01 2020-02-02,web,68
108,51,2019-12-29,70,Apparel,PH,2019-01-01 2020-02-02,web,68
109,52,2020-01-05,72,Apparel,PH,2019-01-01 2020-02-02,web,68
110,53,2020-01-12,70,Apparel,PH,2019-01-01 2020-02-02,web,68
111,54,2020-01-19,68,Apparel,PH,2019-01-01 2020-02-02,web,68
112,55,2020-01-26,72,Apparel,PH,2019-01-01 2020-02-02,web,68
113,56,2020-02-02,69,Apparel,PH,2019-01-01 2020-02-02,web,68
114,0,2019-01-06,71,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
115,1,2019-01-13,82,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
116,2,2019-01-20,73,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
117,3,2019-01-27,70,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
118,4,2019-02-03,61,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
119,5,2019-02-10,74,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
120,6,2019-02-17,80,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
121,7,2019-02-24,80,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
122,8,2019-03-03,73,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
123,9,2019-03-10,78,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
124,10,2019-03-17,87,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
125,11,2019-03-24,75,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
126,12,2019-03-31,70,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
127,13,2019-04-07,60,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
128,14,2019-04-14,61,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
129,15,2019-04-21,58,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
130,16,2019-04-28,91,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
131,17,2019-05-05,80,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
132,18,2019-05-12,72,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
133,19,2019-05-19,78,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
134,20,2019-05-26,50,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
135,21,2019-06-02,76,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
136,22,2019-06-09,79,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
137,23,2019-06-16,100,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
138,24,2019-06-23,90,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
139,25,2019-06-30,92,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
140,26,2019-07-07,59,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
141,27,2019-07-14,100,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
142,28,2019-07-21,94,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
143,29,2019-07-28,86,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
144,30,2019-08-04,56,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
145,31,2019-08-11,72,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
146,32,2019-08-18,86,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
147,33,2019-08-25,77,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
148,34,2019-09-01,83,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
149,35,2019-09-08,86,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
150,36,2019-09-15,66,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
151,37,2019-09-22,69,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
152,38,2019-09-29,59,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
153,39,2019-10-06,85,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
154,40,2019-10-13,74,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
155,41,2019-10-20,62,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
156,42,2019-10-27,73,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
157,43,2019-11-03,76,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
158,44,2019-11-10,86,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
159,45,2019-11-17,87,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
160,46,2019-11-24,53,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
161,47,2019-12-01,70,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
162,48,2019-12-08,78,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
163,49,2019-12-15,87,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
164,50,2019-12-22,78,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
165,51,2019-12-29,60,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
166,52,2020-01-05,74,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
167,53,2020-01-12,72,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
168,54,2020-01-19,65,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
169,55,2020-01-26,68,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
170,56,2020-02-02,67,Apparel Services,PH,2019-01-01 2020-02-02,web,1228
171,0,2019-01-06,54,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
172,1,2019-01-13,52,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
173,2,2019-01-20,52,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
174,3,2019-01-27,55,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
175,4,2019-02-03,61,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
176,5,2019-02-10,51,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
177,6,2019-02-17,59,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
178,7,2019-02-24,55,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
179,8,2019-03-03,51,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
180,9,2019-03-10,57,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
181,10,2019-03-17,54,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
182,11,2019-03-24,57,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
183,12,2019-03-31,45,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
184,13,2019-04-07,50,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
185,14,2019-04-14,47,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
186,15,2019-04-21,53,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
187,16,2019-04-28,52,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
188,17,2019-05-05,50,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
189,18,2019-05-12,45,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
190,19,2019-05-19,56,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
191,20,2019-05-26,56,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
192,21,2019-06-02,53,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
193,22,2019-06-09,65,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
194,23,2019-06-16,51,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
195,24,2019-06-23,54,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
196,25,2019-06-30,63,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
197,26,2019-07-07,61,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
198,27,2019-07-14,55,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
199,28,2019-07-21,54,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
200,29,2019-07-28,63,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
201,30,2019-08-04,63,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
202,31,2019-08-11,66,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
203,32,2019-08-18,62,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
204,33,2019-08-25,63,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
205,34,2019-09-01,60,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
206,35,2019-09-08,58,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
207,36,2019-09-15,60,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
208,37,2019-09-22,59,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
209,38,2019-09-29,60,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
210,39,2019-10-06,63,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
211,40,2019-10-13,66,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
212,41,2019-10-20,64,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
213,42,2019-10-27,68,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
214,43,2019-11-03,64,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
215,44,2019-11-10,78,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
216,45,2019-11-17,74,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
217,46,2019-11-24,70,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
218,47,2019-12-01,81,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
219,48,2019-12-08,92,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
220,49,2019-12-15,95,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
221,50,2019-12-22,97,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
222,51,2019-12-29,73,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
223,52,2020-01-05,73,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
224,53,2020-01-12,64,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
225,54,2020-01-19,69,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
226,55,2020-01-26,100,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
227,56,2020-02-02,83,Athletic Apparel,PH,2019-01-01 2020-02-02,web,983
228,0,2019-01-06,82,Baked Goods,PH,2019-01-01 2020-02-02,web,907
229,1,2019-01-13,80,Baked Goods,PH,2019-01-01 2020-02-02,web,907
230,2,2019-01-20,82,Baked Goods,PH,2019-01-01 2020-02-02,web,907
231,3,2019-01-27,85,Baked Goods,PH,2019-01-01 2020-02-02,web,907
232,4,2019-02-03,85,Baked Goods,PH,2019-01-01 2020-02-02,web,907
233,5,2019-02-10,90,Baked Goods,PH,2019-01-01 2020-02-02,web,907
234,6,2019-02-17,85,Baked Goods,PH,2019-01-01 2020-02-02,web,907
235,7,2019-02-24,81,Baked Goods,PH,2019-01-01 2020-02-02,web,907
236,8,2019-03-03,85,Baked Goods,PH,2019-01-01 2020-02-02,web,907
237,9,2019-03-10,86,Baked Goods,PH,2019-01-01 2020-02-02,web,907
238,10,2019-03-17,83,Baked Goods,PH,2019-01-01 2020-02-02,web,907
239,11,2019-03-24,75,Baked Goods,PH,2019-01-01 2020-02-02,web,907
240,12,2019-03-31,67,Baked Goods,PH,2019-01-01 2020-02-02,web,907
241,13,2019-04-07,68,Baked Goods,PH,2019-01-01 2020-02-02,web,907
242,14,2019-04-14,69,Baked Goods,PH,2019-01-01 2020-02-02,web,907
243,15,2019-04-21,66,Baked Goods,PH,2019-01-01 2020-02-02,web,907
244,16,2019-04-28,70,Baked Goods,PH,2019-01-01 2020-02-02,web,907
245,17,2019-05-05,72,Baked Goods,PH,2019-01-01 2020-02-02,web,907
246,18,2019-05-12,68,Baked Goods,PH,2019-01-01 2020-02-02,web,907
247,19,2019-05-19,72,Baked Goods,PH,2019-01-01 2020-02-02,web,907
248,20,2019-05-26,74,Baked Goods,PH,2019-01-01 2020-02-02,web,907
249,21,2019-06-02,79,Baked Goods,PH,2019-01-01 2020-02-02,web,907
250,22,2019-06-09,80,Baked Goods,PH,2019-01-01 2020-02-02,web,907
251,23,2019-06-16,82,Baked Goods,PH,2019-01-01 2020-02-02,web,907
252,24,2019-06-23,88,Baked Goods,PH,2019-01-01 2020-02-02,web,907
253,25,2019-06-30,83,Baked Goods,PH,2019-01-01 2020-02-02,web,907
254,26,2019-07-07,89,Baked Goods,PH,2019-01-01 2020-02-02,web,907
255,27,2019-07-14,93,Baked Goods,PH,2019-01-01 2020-02-02,web,907
256,28,2019-07-21,92,Baked Goods,PH,2019-01-01 2020-02-02,web,907
257,29,2019-07-28,95,Baked Goods,PH,2019-01-01 2020-02-02,web,907
258,30,2019-08-04,95,Baked Goods,PH,2019-01-01 2020-02-02,web,907
259,31,2019-08-11,90,Baked Goods,PH,2019-01-01 2020-02-02,web,907
260,32,2019-08-18,87,Baked Goods,PH,2019-01-01 2020-02-02,web,907
261,33,2019-08-25,90,Baked Goods,PH,2019-01-01 2020-02-02,web,907
262,34,2019-09-01,92,Baked Goods,PH,2019-01-01 2020-02-02,web,907
263,35,2019-09-08,92,Baked Goods,PH,2019-01-01 2020-02-02,web,907
264,36,2019-09-15,88,Baked Goods,PH,2019-01-01 2020-02-02,web,907
265,37,2019-09-22,90,Baked Goods,PH,2019-01-01 2020-02-02,web,907
266,38,2019-09-29,88,Baked Goods,PH,2019-01-01 2020-02-02,web,907
267,39,2019-10-06,93,Baked Goods,PH,2019-01-01 2020-02-02,web,907
268,40,2019-10-13,90,Baked Goods,PH,2019-01-01 2020-02-02,web,907
269,41,2019-10-20,81,Baked Goods,PH,2019-01-01 2020-02-02,web,907
270,42,2019-10-27,77,Baked Goods,PH,2019-01-01 2020-02-02,web,907
271,43,2019-11-03,85,Baked Goods,PH,2019-01-01 2020-02-02,web,907
272,44,2019-11-10,85,Baked Goods,PH,2019-01-01 2020-02-02,web,907
273,45,2019-11-17,87,Baked Goods,PH,2019-01-01 2020-02-02,web,907
274,46,2019-11-24,88,Baked Goods,PH,2019-01-01 2020-02-02,web,907
275,47,2019-12-01,84,Baked Goods,PH,2019-01-01 2020-02-02,web,907
276,48,2019-12-08,86,Baked Goods,PH,2019-01-01 2020-02-02,web,907
277,49,2019-12-15,91,Baked Goods,PH,2019-01-01 2020-02-02,web,907
278,50,2019-12-22,100,Baked Goods,PH,2019-01-01 2020-02-02,web,907
279,51,2019-12-29,98,Baked Goods,PH,2019-01-01 2020-02-02,web,907
280,52,2020-01-05,82,Baked Goods,PH,2019-01-01 2020-02-02,web,907
281,53,2020-01-12,79,Baked Goods,PH,2019-01-01 2020-02-02,web,907
282,54,2020-01-19,85,Baked Goods,PH,2019-01-01 2020-02-02,web,907
283,55,2020-01-26,80,Baked Goods,PH,2019-01-01 2020-02-02,web,907
284,56,2020-02-02,87,Baked Goods,PH,2019-01-01 2020-02-02,web,907
285,0,2019-01-06,74,Banking,PH,2019-01-01 2020-02-02,web,37
286,1,2019-01-13,77,Banking,PH,2019-01-01 2020-02-02,web,37
287,2,2019-01-20,67,Banking,PH,2019-01-01 2020-02-02,web,37
288,3,2019-01-27,78,Banking,PH,2019-01-01 2020-02-02,web,37
289,4,2019-02-03,71,Banking,PH,2019-01-01 2020-02-02,web,37
290,5,2019-02-10,73,Banking,PH,2019-01-01 2020-02-02,web,37
291,6,2019-02-17,71,Banking,PH,2019-01-01 2020-02-02,web,37
292,7,2019-02-24,72,Banking,PH,2019-01-01 2020-02-02,web,37
293,8,2019-03-03,73,Banking,PH,2019-01-01 2020-02-02,web,37
294,9,2019-03-10,73,Banking,PH,2019-01-01 2020-02-02,web,37
295,10,2019-03-17,71,Banking,PH,2019-01-01 2020-02-02,web,37
296,11,2019-03-24,79,Banking,PH,2019-01-01 2020-02-02,web,37
297,12,2019-03-31,78,Banking,PH,2019-01-01 2020-02-02,web,37
298,13,2019-04-07,100,Banking,PH,2019-01-01 2020-02-02,web,37
299,14,2019-04-14,76,Banking,PH,2019-01-01 2020-02-02,web,37
300,15,2019-04-21,79,Banking,PH,2019-01-01 2020-02-02,web,37
301,16,2019-04-28,78,Banking,PH,2019-01-01 2020-02-02,web,37
302,17,2019-05-05,77,Banking,PH,2019-01-01 2020-02-02,web,37
303,18,2019-05-12,81,Banking,PH,2019-01-01 2020-02-02,web,37
304,19,2019-05-19,76,Banking,PH,2019-01-01 2020-02-02,web,37
305,20,2019-05-26,88,Banking,PH,2019-01-01 2020-02-02,web,37
306,21,2019-06-02,82,Banking,PH,2019-01-01 2020-02-02,web,37
307,22,2019-06-09,82,Banking,PH,2019-01-01 2020-02-02,web,37
308,23,2019-06-16,81,Banking,PH,2019-01-01 2020-02-02,web,37
309,24,2019-06-23,89,Banking,PH,2019-01-01 2020-02-02,web,37
310,25,2019-06-30,85,Banking,PH,2019-01-01 2020-02-02,web,37
311,26,2019-07-07,85,Banking,PH,2019-01-01 2020-02-02,web,37
312,27,2019-07-14,84,Banking,PH,2019-01-01 2020-02-02,web,37
313,28,2019-07-21,78,Banking,PH,2019-01-01 2020-02-02,web,37
314,29,2019-07-28,87,Banking,PH,2019-01-01 2020-02-02,web,37
315,30,2019-08-04,84,Banking,PH,2019-01-01 2020-02-02,web,37
316,31,2019-08-11,89,Banking,PH,2019-01-01 2020-02-02,web,37
317,32,2019-08-18,78,Banking,PH,2019-01-01 2020-02-02,web,37
318,33,2019-08-25,82,Banking,PH,2019-01-01 2020-02-02,web,37
319,34,2019-09-01,79,Banking,PH,2019-01-01 2020-02-02,web,37
320,35,2019-09-08,83,Banking,PH,2019-01-01 2020-02-02,web,37
321,36,2019-09-15,76,Banking,PH,2019-01-01 2020-02-02,web,37
322,37,2019-09-22,82,Banking,PH,2019-01-01 2020-02-02,web,37
323,38,2019-09-29,82,Banking,PH,2019-01-01 2020-02-02,web,37
324,39,2019-10-06,80,Banking,PH,2019-01-01 2020-02-02,web,37
325,40,2019-10-13,80,Banking,PH,2019-01-01 2020-02-02,web,37
326,41,2019-10-20,72,Banking,PH,2019-01-01 2020-02-02,web,37
327,42,2019-10-27,75,Banking,PH,2019-01-01 2020-02-02,web,37
328,43,2019-11-03,80,Banking,PH,2019-01-01 2020-02-02,web,37
329,44,2019-11-10,85,Banking,PH,2019-01-01 2020-02-02,web,37
330,45,2019-11-17,76,Banking,PH,2019-01-01 2020-02-02,web,37
331,46,2019-11-24,83,Banking,PH,2019-01-01 2020-02-02,web,37
332,47,2019-12-01,79,Banking,PH,2019-01-01 2020-02-02,web,37
333,48,2019-12-08,90,Banking,PH,2019-01-01 2020-02-02,web,37
334,49,2019-12-15,93,Banking,PH,2019-01-01 2020-02-02,web,37
335,50,2019-12-22,85,Banking,PH,2019-01-01 2020-02-02,web,37
336,51,2019-12-29,76,Banking,PH,2019-01-01 2020-02-02,web,37
